mz_aligned,foam_intensity,water_intensity
116.92850513207459,0.0023178770098358954,0.004822976886076567
121.02991657785111,0.0013968022872640788,0.0012034759057884183
127.03896309155664,0.0008963169507965456,0.0007389639527498995
129.0547340461038,0.0010008443280289014,0.0008606459734507424
129.0911200907949,0.0012199850759332504,0.0008684466327248017
135.04400035349397,0.0008871386910322138,0.0006716656228449104
143.106069530847,0.0010546068571620107,0.0008025384502072812
145.04813354302962,0.0008040147334445893,0.0006963016686927178
157.1268396939883,0.001020749002727735,0.0008017569235578229
199.1712184717267,0.0025039356533841386,0.0020709842868789157
219.17604449365672,0.0029038557009512943,0.0013348742299267027
220.14703060235146,0.00211999221547173,0.001220326343448507
223.02853525717694,0.0008808259375625417,0.0007160832348026543
227.20151304453563,0.0009437873698031989,0.0017644221462326814
233.1549147215324,0.0008806209376958825,0.0008059935017269641
247.17147867800614,0.0007988240794781559,0.000815030286949986
249.14882411504473,0.000809314720673241,0.0007278507632348584
255.23388082299806,0.004524227975662997,0.0008421399969960453
277.14158253035157,0.003791170242684978,0.0020299659204022244
283.2612384883613,0.0022239027772544733,0.001342802157635933
103.920645318892,0.0017846424429216149,0.0013486966956859575
108.02184748322303,0.0017089161611749052,0.001397166439390152
111.009219878647,0.0010718379322012667,0.0009737667102729053
115.07673854323995,0.0013166086331317646,0.0013736492985641758
115.9211321042377,0.0022317891077892013,0.006173225740173205
116.92888552240323,0.0032040265406723407,0.005149373533919277
121.0297037508522,0.0015784664791252067,0.0013015035100715124
123.00935747795242,0.0008156396116641557,0.0006755095815231787
125.02479431523443,0.0010433968527984666,0.0007915346937918546
127.04022982134207,0.0009494930560686659,0.0007035984999130217
129.0553612613443,0.0011328153097883824,0.001548796328873955
129.0917475713053,0.0010591013717211033,0.001277287724449547
135.04400035351853,0.0009680453050737485,0.0007678348416550179
138.0548777366662,0.0009132848232097971,0.0007232429518369369
139.03858126423827,0.0008939595001154804,0.000731559625299001
143.10606953086884,0.0013055570855416104,0.0012053222261814696
145.04888089296264,0.0012915134956085646,0.0009435016791879654
157.12094154833525,0.0007848058636544798,0.0006677195346772899
157.12683969401377,0.0008309517159236205,0.0006905281849564262
199.17088120943802,0.0027900273507477113,0.0010074228761998774
213.1871058311092,0.0007869223797603244,0.0008870365401703536
219.1755031346088,0.0023277638332419113,0.0009701322562602706
220.1477141289918,0.0022341483743199015,0.0013072340598778668
223.0293186662085,0.000957738638117973,0.0007055057509773182
227.20270684876428,0.0009997469814233154,0.0033760885978638454
233.15596551750534,0.001164069809272635,0.0007969600253218508
247.170865504187,0.001117981920835256,0.0007697240152751305
249.15092237899583,0.0010410524953489784,0.0007899333066269225
250.85437051788273,0.0008738366367473774,0.0009475134191450672
251.16616349668368,0.0008959543542957971,0.0006985172854455295
255.23337045066017,0.005854515212951224,0.0034601538783038855
256.2373991044682,0.001354994069702692,0.0007051959326370385
277.1415825304716,0.003744595419832387,0.0022868578620664154
278.1450237558115,0.0009094795669436402,0.0006663294276412593
283.2612384884741,0.0019686543372184,0.0016400727340801762
350.21560412920326,0.0009098301214941793,0.0008008145560768517
360.2978065706694,0.008474564511089787,0.00934790287960257
108.02172002515123,0.0015209215352029251,0.0006727169392082411
111.0089118561346,0.001085110932891947,0.000965929815407602
115.07651502095443,0.0013557473605880107,0.0009033772584667517
121.02956660580327,0.0016942914993587413,0.0015836362445834813
123.00910577458066,0.0008114295165004842,0.0007930772485603123
125.0246596775969,0.000815624224727777,0.0007208034653065956
127.04027883032991,0.0008851285454865518,0.0009170247603912248
127.07708711538048,0.0009481249567254361,0.0007589646271676922
129.05626745710052,0.0014086389508936763,0.001096749984143499
129.09257352286966,0.001321572305893855,0.0010470357213912566
135.04400035352216,0.0009359515007741101,0.0007452603911215163
138.0548777366735,0.0007916149175006374,0.0007340936148969297
139.03858126423827,0.0008271942451741675,0.000731559625299001
143.06945715934438,0.0009363919876670857,0.0006649877423307219
143.10606953087066,0.001429422687957793,0.0012053222261814696
145.04888089296446,0.0012688126991853251,0.0009435016791879654
157.12094154834708,0.0008748876314017607,0.0006677195346772899
171.14204874904541,0.0008291207660655977,0.0008862332237444234
199.1724725873278,0.002441570010965744,0.0018819292457615108
213.18735303724065,0.0007894061275620377,0.0010393861379007358
219.17557426250778,0.0021723928573787812,0.0009782683973891212
220.14762075802471,0.00221266782885121,0.0013651937354528226
227.20246496058476,0.0009454720004090746,0.0006749542650346488
233.15558729057122,0.0009990303898148253,0.0009702454016921728
247.1703343830881,0.0010211407483936728,0.0008404003658048306
249.1506201149364,0.0007874095531031196,0.0006879650616203258
255.23308995946735,0.004829775832865622,0.0008118235581792068
